REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2025/10/01 00:05:00,4889.73,0.01,TRADE
VIC1,2025/10/01 00:10:00,4849.54,8.95,TRADE
VIC1,2025/10/01 00:15:00,4809.62,8.95,TRADE
VIC1,2025/10/01 00:20:00,4794.68,8.95,TRADE
VIC1,2025/10/01 00:25:00,4712.21,8.95,TRADE
VIC1,2025/10/01 00:30:00,4673.39,8.95,TRADE
VIC1,2025/10/01 00:35:00,4651.66,8.95,TRADE
VIC1,2025/10/01 00:40:00,4659.37,8.95,TRADE
VIC1,2025/10/01 00:45:00,4677.75,8.95,TRADE
VIC1,2025/10/01 00:50:00,4686.55,8.95,TRADE
VIC1,2025/10/01 00:55:00,4587.93,7.95,TRADE
VIC1,2025/10/01 01:00:00,4602.32,8.95,TRADE
VIC1,2025/10/01 01:05:00,4606.64,8.95,TRADE
VIC1,2025/10/01 01:10:00,4547.94,7.95,TRADE
VIC1,2025/10/01 01:15:00,4444.42,0.01,TRADE
VIC1,2025/10/01 01:20:00,4466.83,8.02,TRADE
VIC1,2025/10/01 01:25:00,4384.8,0,TRADE
VIC1,2025/10/01 01:30:00,4394.58,0.01,TRADE
VIC1,2025/10/01 01:35:00,4415.14,0.01,TRADE
VIC1,2025/10/01 01:40:00,4400.54,0.01,TRADE
VIC1,2025/10/01 01:45:00,4332.11,0,TRADE
VIC1,2025/10/01 01:50:00,4300.21,-0.06,TRADE
VIC1,2025/10/01 01:55:00,4291.83,-6.08,TRADE
VIC1,2025/10/01 02:00:00,4277.87,-6.08,TRADE
VIC1,2025/10/01 02:05:00,4206.93,-6.08,TRADE
VIC1,2025/10/01 02:10:00,4185.65,-6.16,TRADE
VIC1,2025/10/01 02:15:00,4258.33,-6.16,TRADE
VIC1,2025/10/01 02:20:00,4167.05,-10,TRADE
VIC1,2025/10/01 02:25:00,4211.48,-10,TRADE
VIC1,2025/10/01 02:30:00,4178.56,-10,TRADE
VIC1,2025/10/01 02:35:00,4180.31,-10,TRADE
VIC1,2025/10/01 02:40:00,4196,-10,TRADE
VIC1,2025/10/01 02:45:00,4113.34,-10,TRADE
VIC1,2025/10/01 02:50:00,4075.16,-10,TRADE
VIC1,2025/10/01 02:55:00,4067.81,-10,TRADE
VIC1,2025/10/01 03:00:00,4112.57,-10,TRADE
VIC1,2025/10/01 03:05:00,4066.54,-10,TRADE
VIC1,2025/10/01 03:10:00,4095.99,-10,TRADE
VIC1,2025/10/01 03:15:00,4080.17,-10,TRADE
VIC1,2025/10/01 03:20:00,4055.03,-10,TRADE
VIC1,2025/10/01 03:25:00,4058.6,-10,TRADE
VIC1,2025/10/01 03:30:00,4122.34,-10,TRADE
VIC1,2025/10/01 03:35:00,4086.15,-10,TRADE
VIC1,2025/10/01 03:40:00,4155.02,-10,TRADE
