REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2025/12/01 00:05:00,4361.43,-3.70,TRADE
VIC1,2025/12/01 00:10:00,4369.86,-3.70,TRADE
VIC1,2025/12/01 00:15:00,4250.18,-3.70,TRADE
VIC1,2025/12/01 00:20:00,4341.67,-3.70,TRADE
VIC1,2025/12/01 00:25:00,4317.39,-3.70,TRADE
VIC1,2025/12/01 00:30:00,4303.98,-3.70,TRADE
VIC1,2025/12/01 00:35:00,4202.24,-3.70,TRADE
VIC1,2025/12/01 00:40:00,4172.75,-3.70,TRADE
VIC1,2025/12/01 00:45:00,4256.81,-3.70,TRADE
VIC1,2025/12/01 00:50:00,4231.68,-3.70,TRADE
VIC1,2025/12/01 00:55:00,4119.3,-3.70,TRADE
VIC1,2025/12/01 01:00:00,4184.22,-3.70,TRADE
VIC1,2025/12/01 01:05:00,4164.46,-3.70,TRADE
VIC1,2025/12/01 01:10:00,4166.19,-3.70,TRADE
VIC1,2025/12/01 01:15:00,4120.4,-3.70,TRADE
VIC1,2025/12/01 01:20:00,4006.54,-3.70,TRADE
VIC1,2025/12/01 01:25:00,4112.33,-3.70,TRADE
VIC1,2025/12/01 01:30:00,4096.47,-3.70,TRADE
VIC1,2025/12/01 01:35:00,3948.7,-3.70,TRADE
VIC1,2025/12/01 01:40:00,4018.67,-4.70,TRADE
VIC1,2025/12/01 01:45:00,4001.52,-7.86,TRADE
VIC1,2025/12/01 01:50:00,3979.25,-8.60,TRADE
VIC1,2025/12/01 01:55:00,3957.1,-8.69,TRADE
VIC1,2025/12/01 02:00:00,3895.3,-3.70,TRADE
VIC1,2025/12/01 02:05:00,3809.33,-3.70,TRADE
VIC1,2025/12/01 02:10:00,3804.01,-4.20,TRADE
VIC1,2025/12/01 02:15:00,3814.05,-3.70,TRADE
VIC1,2025/12/01 02:20:00,3829,-3.70,TRADE
VIC1,2025/12/01 02:25:00,3772.34,-3.70,TRADE
