REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2024/01/01 00:05:00,3977.1,51.80,TRADE
VIC1,2024/01/01 00:10:00,3982.35,64.27,TRADE
VIC1,2024/01/01 00:15:00,3965.75,52.67,TRADE
VIC1,2024/01/01 00:20:00,3932.93,48.78,TRADE
VIC1,2024/01/01 00:25:00,3904.02,49.19,TRADE
VIC1,2024/01/01 00:30:00,3871.97,51.93,TRADE
VIC1,2024/01/01 00:35:00,3913.34,51.12,TRADE
VIC1,2024/01/01 00:40:00,3867.37,49.20,TRADE
VIC1,2024/01/01 00:45:00,3849.37,49.29,TRADE
VIC1,2024/01/01 00:50:00,3853.38,49.12,TRADE
VIC1,2024/01/01 00:55:00,3859.15,48.89,TRADE
VIC1,2024/01/01 01:00:00,3827.87,44.17,TRADE
VIC1,2024/01/01 01:05:00,3810.9,36.09,TRADE
VIC1,2024/01/01 01:10:00,3789.23,44.10,TRADE
VIC1,2024/01/01 01:15:00,3762.25,42.40,TRADE
VIC1,2024/01/01 01:20:00,3727.27,42.73,TRADE
VIC1,2024/01/01 01:25:00,3697.15,42.39,TRADE
VIC1,2024/01/01 01:30:00,3684.63,43.99,TRADE
VIC1,2024/01/01 01:35:00,3658.23,47.97,TRADE
VIC1,2024/01/01 01:40:00,3632,43.94,TRADE
VIC1,2024/01/01 01:45:00,3580.83,34.94,TRADE
VIC1,2024/01/01 01:50:00,3569.4,34.94,TRADE
VIC1,2024/01/01 01:55:00,3571.68,31.21,TRADE
VIC1,2024/01/01 02:00:00,3553.35,36.09,TRADE
VIC1,2024/01/01 02:05:00,3550.43,37.73,TRADE
VIC1,2024/01/01 02:10:00,3506.96,39.34,TRADE
VIC1,2024/01/01 02:15:00,3507.27,43.33,TRADE
VIC1,2024/01/01 02:20:00,3495.09,43.86,TRADE
VIC1,2024/01/01 02:25:00,3523.1,43.04,TRADE
VIC1,2024/01/01 02:30:00,3505.9,44.12,TRADE
VIC1,2024/01/01 02:35:00,3515.88,45.84,TRADE
VIC1,2024/01/01 02:40:00,3472.26,47.79,TRADE
VIC1,2024/01/01 02:45:00,3468.09,47.66,TRADE
VIC1,2024/01/01 02:50:00,3478.41,45.70,TRADE
VIC1,2024/01/01 02:55:00,3465.97,44.16,TRADE
VIC1,2024/01/01 03:00:00,3419.99,34.94,TRADE
VIC1,2024/01/01 03:05:00,3437.11,39.31,TRADE
VIC1,2024/01/01 03:10:00,3425.42,39.75,TRADE
VIC1,2024/01/01 03:15:00,3427.73,39.81,TRADE
VIC1,2024/01/01 03:20:00,3433.78,44.11,TRADE
VIC1,2024/01/01 03:25:00,3416.94,40.12,TRADE
VIC1,2024/01/01 03:30:00,3429.52,44.73,TRADE
VIC1,2024/01/01 03:35:00,3431.66,45.07,TRADE
VIC1,2024/01/01 03:40:00,3442.69,45.42,TRADE
VIC1,2024/01/01 03:45:00,3456.32,40.18,TRADE
VIC1,2024/01/01 03:50:00,3428.25,44.58,TRADE
VIC1,2024/01/01 03:55:00,3454.06,44.43,TRADE
VIC1,2024/01/01 04:00:00,3449.57,48.05,TRADE
VIC1,2024/01/01 04:05:00,3483.39,44.85,TRADE
VIC1,2024/01/01 04:10:00,3468.94,34.94,TRADE
VIC1,2024/01/01 04:15:00,3491.82,35.31,TRADE
VIC1,2024/01/01 04:20:00,3485.89,34.63,TRADE
VIC1,2024/01/01 04:25:00,3495.88,40.29,TRADE
VIC1,2024/01/01 04:30:00,3467.88,40.52,TRADE
VIC1,2024/01/01 04:35:00,3510.92,34.94,TRADE
VIC1,2024/01/01 04:40:00,3497,34.94,TRADE
VIC1,2024/01/01 04:45:00,3477.34,33.01,TRADE
VIC1,2024/01/01 04:50:00,3503.99,33.54,TRADE
VIC1,2024/01/01 04:55:00,3477.94,33.54,TRADE
VIC1,2024/01/01 05:00:00,3458.65,33.24,TRADE
VIC1,2024/01/01 05:05:00,3485.46,36.09,TRADE
VIC1,2024/01/01 05:10:00,3550.84,36.09,TRADE
VIC1,2024/01/01 05:15:00,3522.14,32.86,TRADE
VIC1,2024/01/01 05:20:00,3517.85,32.82,TRADE
VIC1,2024/01/01 05:25:00,3498.95,32.56,TRADE
VIC1,2024/01/01 05:30:00,3481.17,33.06,TRADE
VIC1,2024/01/01 05:35:00,3477.72,33.07,TRADE
VIC1,2024/01/01 05:40:00,3444.73,32.82,TRADE
VIC1,2024/01/01 05:45:00,3415.94,29.10,TRADE
VIC1,2024/01/01 05:50:00,3414.61,19.12,TRADE
VIC1,2024/01/01 05:55:00,3401.12,9.17,TRADE
VIC1,2024/01/01 06:00:00,3365.86,9,TRADE
VIC1,2024/01/01 06:05:00,3352.38,9,TRADE
VIC1,2024/01/01 06:10:00,3356.57,9,TRADE
VIC1,2024/01/01 06:15:00,3326.12,8.95,TRADE
VIC1,2024/01/01 06:20:00,3290.8,0,TRADE
VIC1,2024/01/01 06:25:00,3276.36,-19.99,TRADE
VIC1,2024/01/01 06:30:00,3222.15,-20,TRADE
VIC1,2024/01/01 06:35:00,3200.19,-8.30,TRADE
VIC1,2024/01/01 06:40:00,3147.14,0,TRADE
VIC1,2024/01/01 06:45:00,3132.18,8.95,TRADE
VIC1,2024/01/01 06:50:00,3102.15,3.53,TRADE
VIC1,2024/01/01 06:55:00,3062.25,3,TRADE
VIC1,2024/01/01 07:00:00,3010.06,5.34,TRADE
VIC1,2024/01/01 07:05:00,3007.71,0.02,TRADE
VIC1,2024/01/01 07:10:00,2950.92,-34.30,TRADE
VIC1,2024/01/01 07:15:00,2910.79,-19.99,TRADE
VIC1,2024/01/01 07:20:00,2882.57,-34.30,TRADE
VIC1,2024/01/01 07:25:00,2859.53,-45,TRADE
VIC1,2024/01/01 07:30:00,2817.56,-46.46,TRADE
VIC1,2024/01/01 07:35:00,2765.18,-54.25,TRADE
VIC1,2024/01/01 07:40:00,2796.11,-50.01,TRADE
VIC1,2024/01/01 07:45:00,2740.45,-46.46,TRADE
VIC1,2024/01/01 07:50:00,2654.5,-61.39,TRADE
VIC1,2024/01/01 07:55:00,2659.61,-57.17,TRADE
VIC1,2024/01/01 08:00:00,2610.26,-57.17,TRADE
VIC1,2024/01/01 08:05:00,2576.77,-50.01,TRADE
VIC1,2024/01/01 08:10:00,2537.42,-50.01,TRADE
VIC1,2024/01/01 08:15:00,2515.05,-58.06,TRADE
VIC1,2024/01/01 08:20:00,2425.22,-60,TRADE
VIC1,2024/01/01 08:25:00,2391.87,-62,TRADE
VIC1,2024/01/01 08:30:00,2345.48,-61.39,TRADE
VIC1,2024/01/01 08:35:00,2327.99,-60,TRADE
VIC1,2024/01/01 08:40:00,2290.91,-61.39,TRADE
VIC1,2024/01/01 08:45:00,2246.84,-81.47,TRADE
VIC1,2024/01/01 08:50:00,2214.39,-90,TRADE
VIC1,2024/01/01 08:55:00,2191.88,-91.19,TRADE
VIC1,2024/01/01 09:00:00,2205.27,-85.51,TRADE
VIC1,2024/01/01 09:05:00,2205.27,-91.19,TRADE
VIC1,2024/01/01 09:10:00,2185.22,-91.19,TRADE
VIC1,2024/01/01 09:15:00,2207.88,-91.81,TRADE
VIC1,2024/01/01 09:20:00,2163.73,-91.19,TRADE
VIC1,2024/01/01 09:25:00,2141.55,-91.19,TRADE
VIC1,2024/01/01 09:30:00,2102.97,-97.52,TRADE
VIC1,2024/01/01 09:35:00,2098.65,-91.19,TRADE
VIC1,2024/01/01 09:40:00,2041.9,-83.67,TRADE
VIC1,2024/01/01 09:45:00,2014.4,-80.37,TRADE
VIC1,2024/01/01 09:50:00,1983.46,-54.25,TRADE
VIC1,2024/01/01 09:55:00,1956.51,-55.16,TRADE
VIC1,2024/01/01 10:00:00,1900.97,-58.06,TRADE
VIC1,2024/01/01 10:05:00,1899.09,-86.66,TRADE
VIC1,2024/01/01 10:10:00,1879.72,-54.25,TRADE
VIC1,2024/01/01 10:15:00,1868.78,-185.70,TRADE
