REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2025/09/01 00:05:00,5116.22,103.95,TRADE
VIC1,2025/09/01 00:10:00,5106.87,119.83,TRADE
VIC1,2025/09/01 00:15:00,5118.9,107.91,TRADE
VIC1,2025/09/01 00:20:00,5109.44,106.38,TRADE
VIC1,2025/09/01 00:25:00,5062.43,97,TRADE
VIC1,2025/09/01 00:30:00,5043.99,97,TRADE
VIC1,2025/09/01 00:35:00,5008.97,87.48,TRADE
VIC1,2025/09/01 00:40:00,4959.7,82.30,TRADE
VIC1,2025/09/01 00:45:00,4962.34,97,TRADE
VIC1,2025/09/01 00:50:00,4929.42,97,TRADE
VIC1,2025/09/01 00:55:00,4964.32,97,TRADE
VIC1,2025/09/01 01:00:00,4892.6,97,TRADE
VIC1,2025/09/01 01:05:00,4873.11,105.80,TRADE
VIC1,2025/09/01 01:10:00,4910.45,120,TRADE
VIC1,2025/09/01 01:15:00,4888.6,105.62,TRADE
VIC1,2025/09/01 01:20:00,4844.82,105.02,TRADE
VIC1,2025/09/01 01:25:00,4848.53,97,TRADE
VIC1,2025/09/01 01:30:00,4821.96,91.93,TRADE
VIC1,2025/09/01 01:35:00,4817.02,95.11,TRADE
VIC1,2025/09/01 01:40:00,4795.61,97,TRADE
VIC1,2025/09/01 01:45:00,4683.6,95.88,TRADE
VIC1,2025/09/01 01:50:00,4707.19,95.18,TRADE
VIC1,2025/09/01 01:55:00,4738.27,95.60,TRADE
VIC1,2025/09/01 02:00:00,4730.85,95.54,TRADE
VIC1,2025/09/01 02:05:00,4696.5,103.93,TRADE
VIC1,2025/09/01 02:10:00,4696.07,97,TRADE
VIC1,2025/09/01 02:15:00,4678.59,105.87,TRADE
VIC1,2025/09/01 02:20:00,4643.58,94.04,TRADE
VIC1,2025/09/01 02:25:00,4557.11,96.27,TRADE
VIC1,2025/09/01 02:30:00,4544.27,107.19,TRADE
VIC1,2025/09/01 02:35:00,4595.34,98.47,TRADE
