REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2025/07/01 00:05:00,5692.87,176.62,TRADE
VIC1,2025/07/01 00:10:00,5691.8,182.31,TRADE
VIC1,2025/07/01 00:15:00,5590.5,169.48,TRADE
VIC1,2025/07/01 00:20:00,5600.48,184.68,TRADE
VIC1,2025/07/01 00:25:00,5591.13,185.74,TRADE
VIC1,2025/07/01 00:30:00,5594.19,187.32,TRADE
VIC1,2025/07/01 00:35:00,5555.49,185.43,TRADE
VIC1,2025/07/01 00:40:00,5504.99,187.57,TRADE
VIC1,2025/07/01 00:45:00,5475.3,162.06,TRADE
VIC1,2025/07/01 00:50:00,5450.96,182.31,TRADE
VIC1,2025/07/01 00:55:00,5347.53,164.63,TRADE
VIC1,2025/07/01 01:00:00,5299.15,162.06,TRADE
VIC1,2025/07/01 01:05:00,5297.63,162.06,TRADE
VIC1,2025/07/01 01:10:00,5342.43,182.78,TRADE
VIC1,2025/07/01 01:15:00,5310.73,162.06,TRADE
VIC1,2025/07/01 01:20:00,5251.04,179.28,TRADE
VIC1,2025/07/01 01:25:00,5224.56,162.06,TRADE
VIC1,2025/07/01 01:30:00,5212.97,162.06,TRADE
VIC1,2025/07/01 01:35:00,5198.21,183.04,TRADE
VIC1,2025/07/01 01:40:00,5103.8,180.46,TRADE
VIC1,2025/07/01 01:45:00,5072.28,180.92,TRADE
VIC1,2025/07/01 01:50:00,5117.14,181.64,TRADE
VIC1,2025/07/01 01:55:00,5093.33,166.03,TRADE
VIC1,2025/07/01 02:00:00,5049.75,162.94,TRADE
VIC1,2025/07/01 02:05:00,5029.49,160.35,TRADE
VIC1,2025/07/01 02:10:00,5021.63,161.53,TRADE
VIC1,2025/07/01 02:15:00,4995.32,159.02,TRADE
VIC1,2025/07/01 02:20:00,4907.51,145.62,TRADE
VIC1,2025/07/01 02:25:00,4896.96,143.95,TRADE
VIC1,2025/07/01 02:30:00,4939.79,145.62,TRADE
