REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2024/02/01 00:05:00,4362.61,49.97,TRADE
VIC1,2024/02/01 00:10:00,4321.29,50.68,TRADE
VIC1,2024/02/01 00:15:00,4352.28,58.46,TRADE
VIC1,2024/02/01 00:20:00,4335.82,56.75,TRADE
VIC1,2024/02/01 00:25:00,4315.1,56.78,TRADE
VIC1,2024/02/01 00:30:00,4304.85,49.37,TRADE
VIC1,2024/02/01 00:35:00,4302.09,62.76,TRADE
VIC1,2024/02/01 00:40:00,4278,62.76,TRADE
VIC1,2024/02/01 00:45:00,4164.75,48.99,TRADE
VIC1,2024/02/01 00:50:00,4135.49,52.05,TRADE
VIC1,2024/02/01 00:55:00,4206.31,55.07,TRADE
VIC1,2024/02/01 01:00:00,4213.99,55.96,TRADE
VIC1,2024/02/01 01:05:00,4169.66,57.68,TRADE
VIC1,2024/02/01 01:10:00,4163.45,56.46,TRADE
VIC1,2024/02/01 01:15:00,4166.45,56.44,TRADE
VIC1,2024/02/01 01:20:00,4156.42,56.40,TRADE
VIC1,2024/02/01 01:25:00,4055.17,48.89,TRADE
VIC1,2024/02/01 01:30:00,4046.37,52.30,TRADE
VIC1,2024/02/01 01:35:00,4037.77,56.72,TRADE
VIC1,2024/02/01 01:40:00,4074.38,72.55,TRADE
VIC1,2024/02/01 01:45:00,4067.9,64.61,TRADE
VIC1,2024/02/01 01:50:00,4094.88,58.04,TRADE
VIC1,2024/02/01 01:55:00,4071.83,58.48,TRADE
VIC1,2024/02/01 02:00:00,4081.26,58.52,TRADE
VIC1,2024/02/01 02:05:00,4072.27,65.42,TRADE
VIC1,2024/02/01 02:10:00,4080.66,58.50,TRADE
VIC1,2024/02/01 02:15:00,4009.25,57.56,TRADE
VIC1,2024/02/01 02:20:00,4059.91,57.99,TRADE
VIC1,2024/02/01 02:25:00,4060.85,59.01,TRADE
VIC1,2024/02/01 02:30:00,4038.17,54.81,TRADE
VIC1,2024/02/01 02:35:00,4026.65,57.02,TRADE
VIC1,2024/02/01 02:40:00,4006.64,52.61,TRADE
VIC1,2024/02/01 02:45:00,4037.44,57.03,TRADE
VIC1,2024/02/01 02:50:00,4018.41,56.56,TRADE
VIC1,2024/02/01 02:55:00,3924.37,52.18,TRADE
VIC1,2024/02/01 03:00:00,3921.1,49.10,TRADE
VIC1,2024/02/01 03:05:00,3989.99,51.78,TRADE
VIC1,2024/02/01 03:10:00,4001.01,56.02,TRADE
VIC1,2024/02/01 03:15:00,3974.32,55.62,TRADE
VIC1,2024/02/01 03:20:00,4008.07,56.05,TRADE
VIC1,2024/02/01 03:25:00,4006.74,55.60,TRADE
VIC1,2024/02/01 03:30:00,4035.03,56.08,TRADE
VIC1,2024/02/01 03:35:00,3965.45,51.05,TRADE
VIC1,2024/02/01 03:40:00,3990.22,51.27,TRADE
VIC1,2024/02/01 03:45:00,3978.9,51.30,TRADE
VIC1,2024/02/01 03:50:00,4047.32,51.29,TRADE
VIC1,2024/02/01 03:55:00,4076.1,51.71,TRADE
VIC1,2024/02/01 04:00:00,4002.78,34.94,TRADE
VIC1,2024/02/01 04:05:00,4111.84,56.07,TRADE
VIC1,2024/02/01 04:10:00,4141.5,65.31,TRADE
VIC1,2024/02/01 04:15:00,4177.71,64.34,TRADE
VIC1,2024/02/01 04:20:00,4142.78,64.27,TRADE
VIC1,2024/02/01 04:25:00,4154.96,53.54,TRADE
VIC1,2024/02/01 04:30:00,4183.73,72.91,TRADE
VIC1,2024/02/01 04:35:00,4189.79,54.38,TRADE
VIC1,2024/02/01 04:40:00,4312.1,65.80,TRADE
VIC1,2024/02/01 04:45:00,4322.19,64.47,TRADE
VIC1,2024/02/01 04:50:00,4258.02,53.43,TRADE
VIC1,2024/02/01 04:55:00,4340.68,51.27,TRADE
VIC1,2024/02/01 05:00:00,4358.11,69.51,TRADE
VIC1,2024/02/01 05:05:00,4409.25,63.71,TRADE
VIC1,2024/02/01 05:10:00,4419.73,69.99,TRADE
VIC1,2024/02/01 05:15:00,4443.4,73.15,TRADE
VIC1,2024/02/01 05:20:00,4466.05,74.26,TRADE
VIC1,2024/02/01 05:25:00,4524.88,78.68,TRADE
VIC1,2024/02/01 05:30:00,4603.1,85.04,TRADE
VIC1,2024/02/01 05:35:00,4627.95,85.84,TRADE
VIC1,2024/02/01 05:40:00,4627.43,85.98,TRADE
VIC1,2024/02/01 05:45:00,4739.53,86.73,TRADE
VIC1,2024/02/01 05:50:00,4781.14,86.59,TRADE
VIC1,2024/02/01 05:55:00,4797.22,86.60,TRADE
VIC1,2024/02/01 06:00:00,4818.57,75.90,TRADE
VIC1,2024/02/01 06:05:00,4824.83,76.28,TRADE
VIC1,2024/02/01 06:10:00,4861.28,76.46,TRADE
VIC1,2024/02/01 06:15:00,4993.49,72.54,TRADE
VIC1,2024/02/01 06:20:00,5043.85,72.59,TRADE
VIC1,2024/02/01 06:25:00,4963.23,60.28,TRADE
VIC1,2024/02/01 06:30:00,4999.91,52.48,TRADE
VIC1,2024/02/01 06:35:00,5063.65,58.60,TRADE
VIC1,2024/02/01 06:40:00,5066.23,55.51,TRADE
VIC1,2024/02/01 06:45:00,4968.66,50.23,TRADE
VIC1,2024/02/01 06:50:00,4969.74,31.32,TRADE
VIC1,2024/02/01 06:55:00,4971.02,19.19,TRADE
VIC1,2024/02/01 07:00:00,4928.3,0,TRADE
VIC1,2024/02/01 07:05:00,4952.95,0,TRADE
VIC1,2024/02/01 07:10:00,4839.44,-19.99,TRADE
VIC1,2024/02/01 07:15:00,4765.89,-19.99,TRADE
VIC1,2024/02/01 07:20:00,4761.3,-19.99,TRADE
VIC1,2024/02/01 07:25:00,4732.17,-29.99,TRADE
VIC1,2024/02/01 07:30:00,4717.79,-29.99,TRADE
VIC1,2024/02/01 07:35:00,4648.87,-24.33,TRADE
VIC1,2024/02/01 07:40:00,4566.95,-29.99,TRADE
VIC1,2024/02/01 07:45:00,4601.92,-24.21,TRADE
VIC1,2024/02/01 07:50:00,4610.34,-18.98,TRADE
VIC1,2024/02/01 07:55:00,4620.27,-19.09,TRADE
VIC1,2024/02/01 08:00:00,4539.64,-19.09,TRADE
VIC1,2024/02/01 08:05:00,4543.05,-19.09,TRADE
VIC1,2024/02/01 08:10:00,4576.78,-19.09,TRADE
VIC1,2024/02/01 08:15:00,4512.71,-25.99,TRADE
VIC1,2024/02/01 08:20:00,4432.29,-25.72,TRADE
VIC1,2024/02/01 08:25:00,4410.83,-25.45,TRADE
VIC1,2024/02/01 08:30:00,4463.67,-19.09,TRADE
VIC1,2024/02/01 08:35:00,4389.78,-19.99,TRADE
VIC1,2024/02/01 08:40:00,4370.03,-25.84,TRADE
VIC1,2024/02/01 08:45:00,4366.16,-30,TRADE
VIC1,2024/02/01 08:50:00,4394.25,-26.80,TRADE
VIC1,2024/02/01 08:55:00,4296.65,-30.67,TRADE
VIC1,2024/02/01 09:00:00,4261.45,-41.01,TRADE
VIC1,2024/02/01 09:05:00,4170.02,-44.86,TRADE
VIC1,2024/02/01 09:10:00,4202.46,8.95,TRADE
VIC1,2024/02/01 09:15:00,4194.76,5.39,TRADE
VIC1,2024/02/01 09:20:00,4171.1,-19.99,TRADE
VIC1,2024/02/01 09:25:00,4133.15,-50.01,TRADE
