REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2024/06/01 00:05:00,5058.15,172.99,TRADE
VIC1,2024/06/01 00:10:00,4973.82,147.99,TRADE
VIC1,2024/06/01 00:15:00,5036.72,155.77,TRADE
VIC1,2024/06/01 00:20:00,4989.65,160.82,TRADE
VIC1,2024/06/01 00:25:00,4980.74,172.99,TRADE
VIC1,2024/06/01 00:30:00,4879.03,145.39,TRADE
VIC1,2024/06/01 00:35:00,4843.33,142.60,TRADE
VIC1,2024/06/01 00:40:00,4822.57,143.17,TRADE
VIC1,2024/06/01 00:45:00,4764.26,143.91,TRADE
VIC1,2024/06/01 00:50:00,4748.29,143.91,TRADE
VIC1,2024/06/01 00:55:00,4751.43,141.59,TRADE
VIC1,2024/06/01 01:00:00,4749.13,154.33,TRADE
VIC1,2024/06/01 01:05:00,4763.08,149,TRADE
VIC1,2024/06/01 01:10:00,4719.4,142.57,TRADE
VIC1,2024/06/01 01:15:00,4657.85,141.19,TRADE
VIC1,2024/06/01 01:20:00,4644.65,130,TRADE
VIC1,2024/06/01 01:25:00,4641.45,130,TRADE
VIC1,2024/06/01 01:30:00,4583.33,130,TRADE
VIC1,2024/06/01 01:35:00,4513.04,130,TRADE
VIC1,2024/06/01 01:40:00,4569.37,146.05,TRADE
VIC1,2024/06/01 01:45:00,4552.16,172.99,TRADE
VIC1,2024/06/01 01:50:00,4481.41,143.91,TRADE
VIC1,2024/06/01 01:55:00,4433.44,136.05,TRADE
VIC1,2024/06/01 02:00:00,4426.69,141.82,TRADE
VIC1,2024/06/01 02:05:00,4475.87,227.96,TRADE
VIC1,2024/06/01 02:10:00,4333.52,132.72,TRADE
VIC1,2024/06/01 02:15:00,4325.81,145.71,TRADE
VIC1,2024/06/01 02:20:00,4355.41,165.22,TRADE
VIC1,2024/06/01 02:25:00,4353.56,146.09,TRADE
VIC1,2024/06/01 02:30:00,4338.89,145.96,TRADE
VIC1,2024/06/01 02:35:00,4323.36,146.66,TRADE
VIC1,2024/06/01 02:40:00,4329.34,146.66,TRADE
VIC1,2024/06/01 02:45:00,4324.24,163.13,TRADE
VIC1,2024/06/01 02:50:00,4236.7,145.94,TRADE
VIC1,2024/06/01 02:55:00,4249.29,174.48,TRADE
VIC1,2024/06/01 03:00:00,4299.6,161.08,TRADE
VIC1,2024/06/01 03:05:00,4300.43,214.20,TRADE
VIC1,2024/06/01 03:10:00,4275.01,228.31,TRADE
VIC1,2024/06/01 03:15:00,4267.91,212.51,TRADE
VIC1,2024/06/01 03:20:00,4284.58,170.84,TRADE
VIC1,2024/06/01 03:25:00,4290.02,160.19,TRADE
VIC1,2024/06/01 03:30:00,4177.73,142.91,TRADE
VIC1,2024/06/01 03:35:00,4160.46,142.43,TRADE
VIC1,2024/06/01 03:40:00,4175.41,141.75,TRADE
VIC1,2024/06/01 03:45:00,4236.65,172.69,TRADE
VIC1,2024/06/01 03:50:00,4283.72,170.84,TRADE
VIC1,2024/06/01 03:55:00,4169.93,117.86,TRADE
VIC1,2024/06/01 04:00:00,4249.54,160.67,TRADE
VIC1,2024/06/01 04:05:00,4271.47,192.33,TRADE
VIC1,2024/06/01 04:10:00,4296.53,190.85,TRADE
VIC1,2024/06/01 04:15:00,4218.62,137.87,TRADE
