REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2024/04/01 00:05:00,3863.35,53.48,TRADE
VIC1,2024/04/01 00:10:00,3858.43,52.96,TRADE
VIC1,2024/04/01 00:15:00,3849.93,53.83,TRADE
VIC1,2024/04/01 00:20:00,3804.14,53.44,TRADE
VIC1,2024/04/01 00:25:00,3774.63,52.14,TRADE
VIC1,2024/04/01 00:30:00,3774.76,43.19,TRADE
VIC1,2024/04/01 00:35:00,3754.03,42.90,TRADE
VIC1,2024/04/01 00:40:00,3777.2,51.45,TRADE
VIC1,2024/04/01 00:45:00,3705.28,44.48,TRADE
VIC1,2024/04/01 00:50:00,3743.75,44.83,TRADE
VIC1,2024/04/01 00:55:00,3719.78,44.42,TRADE
VIC1,2024/04/01 01:00:00,3736.56,50.08,TRADE
VIC1,2024/04/01 01:05:00,3698.04,51.55,TRADE
VIC1,2024/04/01 01:10:00,3675.71,51.43,TRADE
VIC1,2024/04/01 01:15:00,3666.89,51.35,TRADE
VIC1,2024/04/01 01:20:00,3635.43,52.61,TRADE
VIC1,2024/04/01 01:25:00,3647.45,53.06,TRADE
VIC1,2024/04/01 01:30:00,3642.85,50.91,TRADE
VIC1,2024/04/01 01:35:00,3606.36,50.46,TRADE
VIC1,2024/04/01 01:40:00,3612.15,52.31,TRADE
VIC1,2024/04/01 01:45:00,3589.49,51.14,TRADE
VIC1,2024/04/01 01:50:00,3556.81,49.27,TRADE
VIC1,2024/04/01 01:55:00,3553.46,49.22,TRADE
VIC1,2024/04/01 02:00:00,3555.82,49.56,TRADE
VIC1,2024/04/01 02:05:00,3558.4,50.68,TRADE
VIC1,2024/04/01 02:10:00,3521.91,50.80,TRADE
VIC1,2024/04/01 02:15:00,3544.05,49.90,TRADE
VIC1,2024/04/01 02:20:00,3516.51,49.16,TRADE
VIC1,2024/04/01 02:25:00,3497.88,50.95,TRADE
VIC1,2024/04/01 02:30:00,3477.72,50.82,TRADE
VIC1,2024/04/01 02:35:00,3448.41,48.96,TRADE
VIC1,2024/04/01 02:40:00,3436.07,19.19,TRADE
VIC1,2024/04/01 02:45:00,3431.29,19.19,TRADE
VIC1,2024/04/01 02:50:00,3451.02,19.19,TRADE
VIC1,2024/04/01 02:55:00,3438.84,19.19,TRADE
VIC1,2024/04/01 03:00:00,3431.96,19.19,TRADE
VIC1,2024/04/01 03:05:00,3474.31,19.19,TRADE
VIC1,2024/04/01 03:10:00,3503.6,19.19,TRADE
VIC1,2024/04/01 03:15:00,3515.39,19.19,TRADE
VIC1,2024/04/01 03:20:00,3485.11,19.19,TRADE
VIC1,2024/04/01 03:25:00,3487.48,19.19,TRADE
VIC1,2024/04/01 03:30:00,3511.01,19.19,TRADE
VIC1,2024/04/01 03:35:00,3514.67,19.19,TRADE
VIC1,2024/04/01 03:40:00,3526.95,19.19,TRADE
VIC1,2024/04/01 03:45:00,3531.39,19.19,TRADE
VIC1,2024/04/01 03:50:00,3516.51,19.19,TRADE
VIC1,2024/04/01 03:55:00,3494.99,8.95,TRADE
VIC1,2024/04/01 04:00:00,3498.14,8.95,TRADE
VIC1,2024/04/01 04:05:00,3505.66,8.95,TRADE
VIC1,2024/04/01 04:10:00,3544.14,8.95,TRADE
VIC1,2024/04/01 04:15:00,3509.75,8.95,TRADE
VIC1,2024/04/01 04:20:00,3506.54,8.95,TRADE
VIC1,2024/04/01 04:25:00,3519.99,8.95,TRADE
VIC1,2024/04/01 04:30:00,3504.91,8.95,TRADE
VIC1,2024/04/01 04:35:00,3525.32,8.95,TRADE
VIC1,2024/04/01 04:40:00,3528.08,8.95,TRADE
VIC1,2024/04/01 04:45:00,3548.29,8.95,TRADE
VIC1,2024/04/01 04:50:00,3514.06,8.95,TRADE
VIC1,2024/04/01 04:55:00,3544.97,8.95,TRADE
VIC1,2024/04/01 05:00:00,3587.78,8.95,TRADE
VIC1,2024/04/01 05:05:00,3606.09,8.95,TRADE
VIC1,2024/04/01 05:10:00,3669.32,8.95,TRADE
VIC1,2024/04/01 05:15:00,3668.17,8.95,TRADE
VIC1,2024/04/01 05:20:00,3704.72,8.95,TRADE
VIC1,2024/04/01 05:25:00,3710.51,8.95,TRADE
VIC1,2024/04/01 05:30:00,3747.6,8.95,TRADE
VIC1,2024/04/01 05:35:00,3765.06,8.95,TRADE
VIC1,2024/04/01 05:40:00,3810.8,8.95,TRADE
VIC1,2024/04/01 05:45:00,3794.25,8.95,TRADE
VIC1,2024/04/01 05:50:00,3814.03,8.95,TRADE
VIC1,2024/04/01 05:55:00,3806.48,8.95,TRADE
VIC1,2024/04/01 06:00:00,3846.85,8.95,TRADE
VIC1,2024/04/01 06:05:00,3876.4,8.95,TRADE
VIC1,2024/04/01 06:10:00,3896.18,8.95,TRADE
VIC1,2024/04/01 06:15:00,3965.07,8.95,TRADE
VIC1,2024/04/01 06:20:00,4010.28,8.95,TRADE
VIC1,2024/04/01 06:25:00,4000.04,8.95,TRADE
VIC1,2024/04/01 06:30:00,4011.85,8.95,TRADE
VIC1,2024/04/01 06:35:00,4010.09,8.95,TRADE
VIC1,2024/04/01 06:40:00,4046.98,8.95,TRADE
VIC1,2024/04/01 06:45:00,4076.67,8.95,TRADE
VIC1,2024/04/01 06:50:00,4064.01,8.95,TRADE
VIC1,2024/04/01 06:55:00,4067.71,8.95,TRADE
VIC1,2024/04/01 07:00:00,4068.92,8.95,TRADE
VIC1,2024/04/01 07:05:00,4093.86,19.19,TRADE
VIC1,2024/04/01 07:10:00,4030.12,5.34,TRADE
VIC1,2024/04/01 07:15:00,3988.23,0.02,TRADE
VIC1,2024/04/01 07:20:00,3921.22,0.02,TRADE
VIC1,2024/04/01 07:25:00,3883.11,0.02,TRADE
VIC1,2024/04/01 07:30:00,3873.89,0,TRADE
VIC1,2024/04/01 07:35:00,3895.05,8.95,TRADE
VIC1,2024/04/01 07:40:00,3908.89,0.02,TRADE
VIC1,2024/04/01 07:45:00,3839.81,0,TRADE
VIC1,2024/04/01 07:50:00,3809.99,-17.77,TRADE
VIC1,2024/04/01 07:55:00,3815.47,-9.93,TRADE
VIC1,2024/04/01 08:00:00,3788,-10,TRADE
VIC1,2024/04/01 08:05:00,3702.65,-12.68,TRADE
VIC1,2024/04/01 08:10:00,3695.19,8.95,TRADE
VIC1,2024/04/01 08:15:00,3680.65,8.95,TRADE
VIC1,2024/04/01 08:20:00,3652.98,0,TRADE
VIC1,2024/04/01 08:25:00,3580.08,-19.40,TRADE
VIC1,2024/04/01 08:30:00,3562.21,20.26,TRADE
VIC1,2024/04/01 08:35:00,3542.03,8.95,TRADE
VIC1,2024/04/01 08:40:00,3538.01,-8.54,TRADE
VIC1,2024/04/01 08:45:00,3536.85,0,TRADE
VIC1,2024/04/01 08:50:00,3482.72,0.02,TRADE
VIC1,2024/04/01 08:55:00,3535.05,8.51,TRADE
VIC1,2024/04/01 09:00:00,3466.65,1.87,TRADE
VIC1,2024/04/01 09:05:00,3471.91,16.46,TRADE
VIC1,2024/04/01 09:10:00,3484.3,9.02,TRADE
VIC1,2024/04/01 09:15:00,3448.68,0.03,TRADE
VIC1,2024/04/01 09:20:00,3420.5,8.51,TRADE
VIC1,2024/04/01 09:25:00,3376.86,8.95,TRADE
VIC1,2024/04/01 09:30:00,3394.27,8.95,TRADE
VIC1,2024/04/01 09:35:00,3402.88,-19.12,TRADE
VIC1,2024/04/01 09:40:00,3432.28,9,TRADE
VIC1,2024/04/01 09:45:00,3417.82,-8.58,TRADE
VIC1,2024/04/01 09:50:00,3380.61,-13.72,TRADE
VIC1,2024/04/01 09:55:00,3332.36,-17.54,TRADE
VIC1,2024/04/01 10:00:00,3336.11,-13.79,TRADE
VIC1,2024/04/01 10:05:00,3290.85,-19.71,TRADE
VIC1,2024/04/01 10:10:00,3286.69,-30,TRADE
VIC1,2024/04/01 10:15:00,3304.09,-40.28,TRADE
