REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2025/03/01 00:05:00,4558.66,144.97,TRADE
VIC1,2025/03/01 00:10:00,4492.06,122.49,TRADE
VIC1,2025/03/01 00:15:00,4456.54,120,TRADE
VIC1,2025/03/01 00:20:00,4400.88,119.81,TRADE
VIC1,2025/03/01 00:25:00,4403.96,120.56,TRADE
VIC1,2025/03/01 00:30:00,4299.42,119.43,TRADE
VIC1,2025/03/01 00:35:00,4353.81,120.92,TRADE
VIC1,2025/03/01 00:40:00,4293.42,120,TRADE
VIC1,2025/03/01 00:45:00,4258.99,119.43,TRADE
VIC1,2025/03/01 00:50:00,4342.94,122.18,TRADE
VIC1,2025/03/01 00:55:00,4323.87,120,TRADE
VIC1,2025/03/01 01:00:00,4294.35,119.81,TRADE
VIC1,2025/03/01 01:05:00,4300.53,141.69,TRADE
VIC1,2025/03/01 01:10:00,4302.54,144.69,TRADE
VIC1,2025/03/01 01:15:00,4268.19,150.91,TRADE
VIC1,2025/03/01 01:20:00,4236.21,150.69,TRADE
VIC1,2025/03/01 01:25:00,4133.61,125.77,TRADE
VIC1,2025/03/01 01:30:00,4091.46,148.99,TRADE
VIC1,2025/03/01 01:35:00,4138.24,149.85,TRADE
VIC1,2025/03/01 01:40:00,4077.02,143.47,TRADE
VIC1,2025/03/01 01:45:00,4052.42,145.43,TRADE
VIC1,2025/03/01 01:50:00,4042.17,128.71,TRADE
VIC1,2025/03/01 01:55:00,4040.79,123.64,TRADE
VIC1,2025/03/01 02:00:00,4045.66,121.63,TRADE
VIC1,2025/03/01 02:05:00,3969.93,120.27,TRADE
VIC1,2025/03/01 02:10:00,3964.94,121.17,TRADE
VIC1,2025/03/01 02:15:00,4035.84,123.55,TRADE
VIC1,2025/03/01 02:20:00,4051.84,124.41,TRADE
VIC1,2025/03/01 02:25:00,3959.05,117.24,TRADE
VIC1,2025/03/01 02:30:00,4037.18,121.84,TRADE
VIC1,2025/03/01 02:35:00,4006.09,125.27,TRADE
VIC1,2025/03/01 02:40:00,4005.04,126.10,TRADE
VIC1,2025/03/01 02:45:00,3942.2,121.95,TRADE
VIC1,2025/03/01 02:50:00,3925.02,121.65,TRADE
VIC1,2025/03/01 02:55:00,3937.47,121.48,TRADE
VIC1,2025/03/01 03:00:00,4020.03,122.41,TRADE
VIC1,2025/03/01 03:05:00,3998.68,121.58,TRADE
VIC1,2025/03/01 03:10:00,3936.5,123.05,TRADE
VIC1,2025/03/01 03:15:00,3990.42,121.71,TRADE
VIC1,2025/03/01 03:20:00,3972.35,124.35,TRADE
VIC1,2025/03/01 03:25:00,3958.03,121.22,TRADE
VIC1,2025/03/01 03:30:00,3926.56,121.27,TRADE
VIC1,2025/03/01 03:35:00,3918.24,128.04,TRADE
VIC1,2025/03/01 03:40:00,3896.97,127.10,TRADE
VIC1,2025/03/01 03:45:00,3965.92,129.98,TRADE
VIC1,2025/03/01 03:50:00,3939.8,151.14,TRADE
VIC1,2025/03/01 03:55:00,3967.79,147.68,TRADE
VIC1,2025/03/01 04:00:00,3995.78,131.88,TRADE
VIC1,2025/03/01 04:05:00,3987.77,120,TRADE
VIC1,2025/03/01 04:10:00,3913.4,120,TRADE
VIC1,2025/03/01 04:15:00,3952.4,132.80,TRADE
VIC1,2025/03/01 04:20:00,4054.87,137.17,TRADE
