REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2025/02/01 00:05:00,4664.45,65.08,TRADE
VIC1,2025/02/01 00:10:00,4609.74,64.47,TRADE
VIC1,2025/02/01 00:15:00,4577.65,65.04,TRADE
VIC1,2025/02/01 00:20:00,4568.47,65.19,TRADE
VIC1,2025/02/01 00:25:00,4584.5,65.09,TRADE
VIC1,2025/02/01 00:30:00,4555.31,64.31,TRADE
VIC1,2025/02/01 00:35:00,4527.3,64.43,TRADE
VIC1,2025/02/01 00:40:00,4459.99,64.11,TRADE
VIC1,2025/02/01 00:45:00,4449.48,64.55,TRADE
VIC1,2025/02/01 00:50:00,4483.57,65.09,TRADE
VIC1,2025/02/01 00:55:00,4466.15,48.85,TRADE
VIC1,2025/02/01 01:00:00,4472.2,65.51,TRADE
VIC1,2025/02/01 01:05:00,4458.75,48.35,TRADE
VIC1,2025/02/01 01:10:00,4426.14,48,TRADE
VIC1,2025/02/01 01:15:00,4398.45,48.07,TRADE
VIC1,2025/02/01 01:20:00,4425.2,65.56,TRADE
VIC1,2025/02/01 01:25:00,4355.25,35.95,TRADE
VIC1,2025/02/01 01:30:00,4303.3,33.53,TRADE
VIC1,2025/02/01 01:35:00,4323.56,35.95,TRADE
VIC1,2025/02/01 01:40:00,4280.65,35.95,TRADE
VIC1,2025/02/01 01:45:00,4228.65,35.95,TRADE
VIC1,2025/02/01 01:50:00,4241.49,35.95,TRADE
VIC1,2025/02/01 01:55:00,4211.42,35.95,TRADE
VIC1,2025/02/01 02:00:00,4186.77,35.95,TRADE
VIC1,2025/02/01 02:05:00,4202.55,35.95,TRADE
VIC1,2025/02/01 02:10:00,4095.62,30.34,TRADE
VIC1,2025/02/01 02:15:00,4064.97,26.91,TRADE
VIC1,2025/02/01 02:20:00,4088.44,35.95,TRADE
VIC1,2025/02/01 02:25:00,4188.96,35.95,TRADE
VIC1,2025/02/01 02:30:00,4165.55,35.95,TRADE
VIC1,2025/02/01 02:35:00,4202.52,35.95,TRADE
VIC1,2025/02/01 02:40:00,4170.02,35.95,TRADE
VIC1,2025/02/01 02:45:00,4159.17,35.95,TRADE
VIC1,2025/02/01 02:50:00,4193.53,35.95,TRADE
VIC1,2025/02/01 02:55:00,4185.47,35.95,TRADE
VIC1,2025/02/01 03:00:00,4079.36,19.19,TRADE
VIC1,2025/02/01 03:05:00,3982.39,19.19,TRADE
VIC1,2025/02/01 03:10:00,4006.14,35.95,TRADE
VIC1,2025/02/01 03:15:00,4070.8,35.95,TRADE
VIC1,2025/02/01 03:20:00,4075.92,35.95,TRADE
VIC1,2025/02/01 03:25:00,4073.84,35.95,TRADE
VIC1,2025/02/01 03:30:00,4081.07,35.95,TRADE
VIC1,2025/02/01 03:35:00,4123,35.95,TRADE
VIC1,2025/02/01 03:40:00,4169.62,35.95,TRADE
VIC1,2025/02/01 03:45:00,4038.27,35.95,TRADE
VIC1,2025/02/01 03:50:00,4108.14,35.95,TRADE
VIC1,2025/02/01 03:55:00,4134.36,20.85,TRADE
VIC1,2025/02/01 04:00:00,4147.22,35.95,TRADE
VIC1,2025/02/01 04:05:00,4140.48,35.95,TRADE
VIC1,2025/02/01 04:10:00,4196.43,35.95,TRADE
VIC1,2025/02/01 04:15:00,4183.39,35.95,TRADE
VIC1,2025/02/01 04:20:00,4192.23,35.95,TRADE
VIC1,2025/02/01 04:25:00,4142.97,35.95,TRADE
VIC1,2025/02/01 04:30:00,4147.46,35.95,TRADE
VIC1,2025/02/01 04:35:00,4150.1,35.95,TRADE
VIC1,2025/02/01 04:40:00,4207.86,35.95,TRADE
VIC1,2025/02/01 04:45:00,4264.89,39.99,TRADE
VIC1,2025/02/01 04:50:00,4242.43,35.95,TRADE
VIC1,2025/02/01 04:55:00,4213.75,35.95,TRADE
VIC1,2025/02/01 05:00:00,4360.09,60.64,TRADE
VIC1,2025/02/01 05:05:00,4434.49,79,TRADE
VIC1,2025/02/01 05:10:00,4485.34,71.25,TRADE
VIC1,2025/02/01 05:15:00,4498.12,79.59,TRADE
VIC1,2025/02/01 05:20:00,4457.4,68.76,TRADE
VIC1,2025/02/01 05:25:00,4479.3,79.90,TRADE
VIC1,2025/02/01 05:30:00,4483.01,61.32,TRADE
VIC1,2025/02/01 05:35:00,4465.91,52.86,TRADE
VIC1,2025/02/01 05:40:00,4523.04,80.11,TRADE
VIC1,2025/02/01 05:45:00,4524.7,76.88,TRADE
VIC1,2025/02/01 05:50:00,4502.39,35.95,TRADE
VIC1,2025/02/01 05:55:00,4491.65,35.95,TRADE
VIC1,2025/02/01 06:00:00,4506.16,35.95,TRADE
VIC1,2025/02/01 06:05:00,4475.44,35.95,TRADE
VIC1,2025/02/01 06:10:00,4476.09,33.89,TRADE
VIC1,2025/02/01 06:15:00,4385.57,19.19,TRADE
VIC1,2025/02/01 06:20:00,4327.86,13.19,TRADE
VIC1,2025/02/01 06:25:00,4215.05,11.05,TRADE
VIC1,2025/02/01 06:30:00,4200.52,9,TRADE
VIC1,2025/02/01 06:35:00,4237.73,9,TRADE
VIC1,2025/02/01 06:40:00,4237.98,19.19,TRADE
VIC1,2025/02/01 06:45:00,4261.82,9,TRADE
VIC1,2025/02/01 06:50:00,4342.4,9,TRADE
VIC1,2025/02/01 06:55:00,4280.58,9,TRADE
VIC1,2025/02/01 07:00:00,4179.03,8.95,TRADE
VIC1,2025/02/01 07:05:00,3969.99,-19.99,TRADE
VIC1,2025/02/01 07:10:00,3869.41,-21,TRADE
VIC1,2025/02/01 07:15:00,3818.69,-21,TRADE
VIC1,2025/02/01 07:20:00,3858.21,-26.79,TRADE
VIC1,2025/02/01 07:25:00,3857.95,-27.94,TRADE
VIC1,2025/02/01 07:30:00,3723.73,-27.98,TRADE
VIC1,2025/02/01 07:35:00,3740.62,-29.53,TRADE
VIC1,2025/02/01 07:40:00,3790.36,-29.61,TRADE
VIC1,2025/02/01 07:45:00,3784.95,-31.09,TRADE
VIC1,2025/02/01 07:50:00,3707.62,-31.35,TRADE
VIC1,2025/02/01 07:55:00,3572.43,-33.50,TRADE
VIC1,2025/02/01 08:00:00,3580.06,-31.30,TRADE
VIC1,2025/02/01 08:05:00,3488.57,-32.48,TRADE
VIC1,2025/02/01 08:10:00,3517.9,-31.09,TRADE
VIC1,2025/02/01 08:15:00,3406.25,-32.59,TRADE
VIC1,2025/02/01 08:20:00,3380.29,-31.09,TRADE
VIC1,2025/02/01 08:25:00,3281.51,-19.99,TRADE
VIC1,2025/02/01 08:30:00,3179.77,-30.75,TRADE
VIC1,2025/02/01 08:35:00,3171.5,-33.50,TRADE
VIC1,2025/02/01 08:40:00,3155.97,-31.09,TRADE
VIC1,2025/02/01 08:45:00,3119.89,-34.67,TRADE
VIC1,2025/02/01 08:50:00,3116.08,-34.41,TRADE
VIC1,2025/02/01 08:55:00,3017.53,-34.67,TRADE
VIC1,2025/02/01 09:00:00,2981.84,-34.67,TRADE
VIC1,2025/02/01 09:05:00,2943.36,-35.12,TRADE
VIC1,2025/02/01 09:10:00,3004.79,-34.67,TRADE
VIC1,2025/02/01 09:15:00,2926.82,-42.89,TRADE
VIC1,2025/02/01 09:20:00,2814.56,-44,TRADE
VIC1,2025/02/01 09:25:00,2765.12,-44,TRADE
VIC1,2025/02/01 09:30:00,2725.13,-44,TRADE
VIC1,2025/02/01 09:35:00,2683.78,-44,TRADE
VIC1,2025/02/01 09:40:00,2668.51,-45.05,TRADE
VIC1,2025/02/01 09:45:00,2661.91,-48,TRADE
VIC1,2025/02/01 09:50:00,2686.22,-58,TRADE
VIC1,2025/02/01 09:55:00,2629.91,-59.28,TRADE
VIC1,2025/02/01 10:00:00,2598.81,-52.26,TRADE
VIC1,2025/02/01 10:05:00,2625.99,-45.05,TRADE
VIC1,2025/02/01 10:10:00,2580.23,-44,TRADE
VIC1,2025/02/01 10:15:00,2629.79,-48,TRADE
VIC1,2025/02/01 10:20:00,2489.7,-48,TRADE
VIC1,2025/02/01 10:25:00,2498.08,-48,TRADE
VIC1,2025/02/01 10:30:00,2544.42,-49.75,TRADE
VIC1,2025/02/01 10:35:00,2613.96,-48,TRADE
VIC1,2025/02/01 10:40:00,2582.18,-45.05,TRADE
VIC1,2025/02/01 10:45:00,2614.74,-48,TRADE
VIC1,2025/02/01 10:50:00,2539.7,-48,TRADE
VIC1,2025/02/01 10:55:00,2503.5,-45.05,TRADE
VIC1,2025/02/01 11:00:00,2416.72,-48,TRADE
VIC1,2025/02/01 11:05:00,2420.83,-44,TRADE
VIC1,2025/02/01 11:10:00,2452.88,-35.40,TRADE
VIC1,2025/02/01 11:15:00,2537.24,-44,TRADE
VIC1,2025/02/01 11:20:00,2438.15,-44,TRADE
VIC1,2025/02/01 11:25:00,2476.9,-44,TRADE
VIC1,2025/02/01 11:30:00,2509.07,-44,TRADE
VIC1,2025/02/01 11:35:00,2534.83,-38.71,TRADE
VIC1,2025/02/01 11:40:00,2541.71,-34.67,TRADE
VIC1,2025/02/01 11:45:00,2536.57,-44,TRADE
VIC1,2025/02/01 11:50:00,2539.11,-37.13,TRADE
VIC1,2025/02/01 11:55:00,2619.73,-34.51,TRADE
VIC1,2025/02/01 12:00:00,2673.66,-32.50,TRADE
VIC1,2025/02/01 12:05:00,2710.06,-35.31,TRADE
VIC1,2025/02/01 12:10:00,2793.78,-35.81,TRADE
VIC1,2025/02/01 12:15:00,2791.54,-31.57,TRADE
VIC1,2025/02/01 12:20:00,2833.25,-30.75,TRADE
VIC1,2025/02/01 12:25:00,2787.42,-33.50,TRADE
VIC1,2025/02/01 12:30:00,2724.07,-32.63,TRADE
VIC1,2025/02/01 12:35:00,2881.64,4.40,TRADE
VIC1,2025/02/01 12:40:00,2866.14,8.95,TRADE
VIC1,2025/02/01 12:45:00,2936.53,16.28,TRADE
VIC1,2025/02/01 12:50:00,2902.07,-20.03,TRADE
VIC1,2025/02/01 12:55:00,3004.16,-20.17,TRADE
VIC1,2025/02/01 13:00:00,3002.06,8.95,TRADE
VIC1,2025/02/01 13:05:00,3069.28,1.40,TRADE
VIC1,2025/02/01 13:10:00,3016.15,-29,TRADE
VIC1,2025/02/01 13:15:00,3121.62,-19.98,TRADE
VIC1,2025/02/01 13:20:00,3167.32,1.40,TRADE
VIC1,2025/02/01 13:25:00,3200.66,1.40,TRADE
VIC1,2025/02/01 13:30:00,3301.15,-20.19,TRADE
VIC1,2025/02/01 13:35:00,3336.99,0,TRADE
VIC1,2025/02/01 13:40:00,3308.28,12,TRADE
VIC1,2025/02/01 13:45:00,3338.7,9.24,TRADE
VIC1,2025/02/01 13:50:00,3359.21,15.97,TRADE
VIC1,2025/02/01 13:55:00,3514.19,9.31,TRADE
VIC1,2025/02/01 14:00:00,3572.2,10,TRADE
VIC1,2025/02/01 14:05:00,3643.99,0,TRADE
VIC1,2025/02/01 14:10:00,3700.45,8.95,TRADE
VIC1,2025/02/01 14:15:00,3800.26,8.95,TRADE
VIC1,2025/02/01 14:20:00,3842.05,12,TRADE
VIC1,2025/02/01 14:25:00,3921.63,12,TRADE
VIC1,2025/02/01 14:30:00,3966.74,12,TRADE
VIC1,2025/02/01 14:35:00,4103.57,44.26,TRADE
VIC1,2025/02/01 14:40:00,4130.2,44.73,TRADE
VIC1,2025/02/01 14:45:00,4070.29,42.45,TRADE
VIC1,2025/02/01 14:50:00,4224.24,46.29,TRADE
VIC1,2025/02/01 14:55:00,4468.75,50.20,TRADE
VIC1,2025/02/01 15:00:00,4410.63,46.68,TRADE
VIC1,2025/02/01 15:05:00,4524.84,45.32,TRADE
VIC1,2025/02/01 15:10:00,4594.1,71.90,TRADE
VIC1,2025/02/01 15:15:00,4786.72,52.20,TRADE
VIC1,2025/02/01 15:20:00,4773.93,83.51,TRADE
VIC1,2025/02/01 15:25:00,4796.97,78.45,TRADE
VIC1,2025/02/01 15:30:00,4834.59,81.08,TRADE
VIC1,2025/02/01 15:35:00,4979.82,77.19,TRADE
VIC1,2025/02/01 15:40:00,5077.2,56.72,TRADE
VIC1,2025/02/01 15:45:00,5145.72,58.70,TRADE
VIC1,2025/02/01 15:50:00,5282.81,119.98,TRADE
VIC1,2025/02/01 15:55:00,5276.7,58.65,TRADE
VIC1,2025/02/01 16:00:00,5415.01,111.04,TRADE
VIC1,2025/02/01 16:05:00,5548.42,122.72,TRADE
VIC1,2025/02/01 16:10:00,5625.17,122.41,TRADE
VIC1,2025/02/01 16:15:00,5764.53,122.73,TRADE
VIC1,2025/02/01 16:20:00,5733.03,72.89,TRADE
VIC1,2025/02/01 16:25:00,5885.69,64.58,TRADE
VIC1,2025/02/01 16:30:00,5999.46,121.18,TRADE
VIC1,2025/02/01 16:35:00,6083.54,120.06,TRADE
VIC1,2025/02/01 16:40:00,6106.46,122.42,TRADE
VIC1,2025/02/01 16:45:00,6165.86,137.96,TRADE
VIC1,2025/02/01 16:50:00,6289.24,137.96,TRADE
VIC1,2025/02/01 16:55:00,6335.02,244.99,TRADE
VIC1,2025/02/01 17:00:00,6488.84,172.71,TRADE
VIC1,2025/02/01 17:05:00,6562.41,119.85,TRADE
VIC1,2025/02/01 17:10:00,6708.86,171.25,TRADE
VIC1,2025/02/01 17:15:00,6779.79,223.37,TRADE
VIC1,2025/02/01 17:20:00,6871.43,299.29,TRADE
VIC1,2025/02/01 17:25:00,7021.7,301.03,TRADE
VIC1,2025/02/01 17:30:00,7045.04,234.32,TRADE
VIC1,2025/02/01 17:35:00,7167.08,157.15,TRADE
VIC1,2025/02/01 17:40:00,7257.98,223.55,TRADE
VIC1,2025/02/01 17:45:00,7388.63,198.04,TRADE
VIC1,2025/02/01 17:50:00,7520.08,239.01,TRADE
VIC1,2025/02/01 17:55:00,7575.54,299.29,TRADE
VIC1,2025/02/01 18:00:00,7663.74,301.03,TRADE
VIC1,2025/02/01 18:05:00,7613.9,172.49,TRADE
VIC1,2025/02/01 18:10:00,7725.73,299.29,TRADE
VIC1,2025/02/01 18:15:00,7761.33,223.39,TRADE
VIC1,2025/02/01 18:20:00,7852.72,492.54,TRADE
VIC1,2025/02/01 18:25:00,7829.92,553.32,TRADE
VIC1,2025/02/01 18:30:00,7926.25,440.75,TRADE
VIC1,2025/02/01 18:35:00,7889.94,358.86,TRADE
VIC1,2025/02/01 18:40:00,7806.59,302.01,TRADE
VIC1,2025/02/01 18:45:00,7733.06,263.94,TRADE
VIC1,2025/02/01 18:50:00,7798.43,230.36,TRADE
VIC1,2025/02/01 18:55:00,7840.29,293.73,TRADE
VIC1,2025/02/01 19:00:00,7814.52,294.58,TRADE
VIC1,2025/02/01 19:05:00,7810.9,466.66,TRADE
VIC1,2025/02/01 19:10:00,7899.44,369.90,TRADE
VIC1,2025/02/01 19:15:00,7907.76,390.70,TRADE
VIC1,2025/02/01 19:20:00,7807.13,367.41,TRADE
VIC1,2025/02/01 19:25:00,7766.74,366.38,TRADE
VIC1,2025/02/01 19:30:00,7746.73,364.31,TRADE
VIC1,2025/02/01 19:35:00,7720.18,365.06,TRADE
VIC1,2025/02/01 19:40:00,7186.03,160,TRADE
VIC1,2025/02/01 19:45:00,7148.88,218.52,TRADE
VIC1,2025/02/01 19:50:00,7165.36,190.89,TRADE
VIC1,2025/02/01 19:55:00,7172.74,189.12,TRADE
VIC1,2025/02/01 20:00:00,7068.52,160.30,TRADE
VIC1,2025/02/01 20:05:00,7075.19,189.02,TRADE
VIC1,2025/02/01 20:10:00,7051.73,197.40,TRADE
VIC1,2025/02/01 20:15:00,6964.4,160,TRADE
VIC1,2025/02/01 20:20:00,6803,154.03,TRADE
VIC1,2025/02/01 20:25:00,6776.1,156.18,TRADE
VIC1,2025/02/01 20:30:00,6754.96,155.76,TRADE
VIC1,2025/02/01 20:35:00,6862.72,160,TRADE
VIC1,2025/02/01 20:40:00,6829.44,160,TRADE
VIC1,2025/02/01 20:45:00,6900.83,162.48,TRADE
VIC1,2025/02/01 20:50:00,6818.39,161.20,TRADE
VIC1,2025/02/01 20:55:00,6846.68,192.79,TRADE
VIC1,2025/02/01 21:00:00,6707.44,131.11,TRADE
VIC1,2025/02/01 21:05:00,6603.91,161.70,TRADE
VIC1,2025/02/01 21:10:00,6562.37,163.69,TRADE
VIC1,2025/02/01 21:15:00,6588.93,189.63,TRADE
VIC1,2025/02/01 21:20:00,6582.71,164.98,TRADE
VIC1,2025/02/01 21:25:00,6454.41,131.03,TRADE
VIC1,2025/02/01 21:30:00,6394.97,129.69,TRADE
VIC1,2025/02/01 21:35:00,6322.79,130.55,TRADE
VIC1,2025/02/01 21:40:00,6246.24,154.56,TRADE
VIC1,2025/02/01 21:45:00,6114.61,127.73,TRADE
VIC1,2025/02/01 21:50:00,6048.88,127.29,TRADE
VIC1,2025/02/01 21:55:00,5959.41,124.94,TRADE
VIC1,2025/02/01 22:00:00,5969.75,124.94,TRADE
VIC1,2025/02/01 22:05:00,5803.48,120,TRADE
VIC1,2025/02/01 22:10:00,5829.29,125.24,TRADE
VIC1,2025/02/01 22:15:00,5864.05,126.61,TRADE
VIC1,2025/02/01 22:20:00,5829.93,114.15,TRADE
VIC1,2025/02/01 22:25:00,5777.57,113,TRADE
VIC1,2025/02/01 22:30:00,5766.42,113.57,TRADE
VIC1,2025/02/01 22:35:00,5700.35,113.86,TRADE
VIC1,2025/02/01 22:40:00,5615.98,114.15,TRADE
VIC1,2025/02/01 22:45:00,5437.48,100.01,TRADE
VIC1,2025/02/01 22:50:00,5362.31,108.88,TRADE
VIC1,2025/02/01 22:55:00,5389.45,109.52,TRADE
VIC1,2025/02/01 23:00:00,5393.89,100.01,TRADE
VIC1,2025/02/01 23:05:00,5342.7,120.63,TRADE
VIC1,2025/02/01 23:10:00,5507.26,146.26,TRADE
VIC1,2025/02/01 23:15:00,5520.81,156.85,TRADE
VIC1,2025/02/01 23:20:00,5520.95,128.94,TRADE
VIC1,2025/02/01 23:25:00,5507.37,131.73,TRADE
VIC1,2025/02/01 23:30:00,5481.04,124.62,TRADE
VIC1,2025/02/01 23:35:00,5465.08,120,TRADE
